Date,Close,High,Low,Open,Volume
,^HSI,^HSI,^HSI,^HSI,^HSI
2017-10-10,28490.830078125,28503.83984375,28260.19921875,28334.919921875,1388800000
2017-10-11,28389.5703125,28625.66015625,28330.73046875,28622.009765625,1874700000
2017-10-12,28459.029296875,28528.7109375,28343.3203125,28431.05078125,1579400000
2017-10-13,28476.4296875,28492.390625,28369.869140625,28423.650390625,1616400000
2017-10-16,28692.80078125,28792.060546875,28620.380859375,28661.98046875,1740700000
2017-10-17,28697.490234375,28777.1796875,28641.94921875,28777.1796875,1286900000
2017-10-18,28711.759765625,28729.33984375,28629.73046875,28636.19921875,1429200000
2017-10-19,28159.08984375,28798.779296875,28094.5390625,28783.849609375,2125400000
2017-10-20,28487.240234375,28519.759765625,28313.69921875,28360.01953125,1493200000
2017-10-23,28305.880859375,28557.80078125,28253.3203125,28557.80078125,1712100000
2017-10-24,28154.970703125,28356.099609375,28098.830078125,28232.619140625,1426900000
2017-10-25,28302.890625,28387.2109375,28198.560546875,28238.849609375,1272800000
2017-10-26,28202.380859375,28316.19921875,28102.75,28165.609375,1431600000
2017-10-27,28438.849609375,28494.51953125,28305.73046875,28332.91015625,2255500000
2017-10-30,28336.189453125,28650.8203125,28336.189453125,28585.150390625,2133300000
2017-10-31,28245.5390625,28354.109375,28183.7890625,28247.0,2447200000
2017-11-01,28594.060546875,28606.58984375,28329.5,28387.55078125,2316600000
2017-11-02,28518.640625,28643.580078125,28492.19921875,28604.94921875,2151400000
2017-11-03,28603.609375,28661.2890625,28542.66015625,28603.509765625,1576600000
2017-11-06,28596.80078125,28650.7890625,28137.76953125,28616.349609375,2260000000
2017-11-07,28994.33984375,29017.400390625,28715.0703125,28715.400390625,2128700000
2017-11-08,28907.599609375,29123.439453125,28885.0703125,28950.5,1831400000
2017-11-09,29136.5703125,29192.509765625,28960.05078125,28987.7890625,1823000000
2017-11-10,29120.919921875,29237.849609375,29036.44921875,29060.130859375,1781800000
2017-11-13,29182.1796875,29258.5,29058.23046875,29058.23046875,1786800000
2017-11-14,29152.119140625,29320.029296875,29143.630859375,29272.099609375,1697000000
2017-11-15,28851.689453125,29106.490234375,28851.689453125,29026.109375,2046100000
2017-11-16,29018.759765625,29095.490234375,28877.759765625,28963.76953125,1501000000
2017-11-17,29199.0390625,29341.919921875,29158.349609375,29214.359375,2068100000
2017-11-20,29260.310546875,29299.869140625,29089.580078125,29227.080078125,1619900000
2017-11-21,29818.0703125,29818.0703125,29343.48046875,29369.689453125,2467400000
2017-11-22,30003.490234375,30199.689453125,29911.0703125,30087.189453125,2474900000
2017-11-23,29707.939453125,30169.990234375,29593.7890625,30033.1796875,2099400000
2017-11-24,29866.3203125,29918.919921875,29696.58984375,29788.1796875,1534300000
2017-11-27,29686.189453125,29859.109375,29610.9609375,29857.650390625,1485200000
2017-11-28,29680.849609375,29687.44921875,29334.58984375,29608.640625,1744500000
2017-11-29,29623.830078125,29831.189453125,29563.390625,29813.939453125,1434700000
2017-11-30,29177.349609375,29353.509765625,29127.30078125,29340.26953125,2435500000
2017-12-01,29074.240234375,29345.970703125,29028.759765625,29261.310546875,2086700000
2017-12-04,29138.279296875,29343.779296875,28803.189453125,28951.189453125,1624100000
2017-12-05,28842.80078125,29124.240234375,28838.119140625,28898.580078125,1439200000
2017-12-06,28224.80078125,28929.2109375,28204.529296875,28850.359375,2605400000
2017-12-07,28303.189453125,28478.33984375,28134.9296875,28366.140625,1782500000
2017-12-08,28639.849609375,28705.759765625,28344.390625,28400.009765625,1747400000
2017-12-11,28965.2890625,28998.509765625,28645.41015625,28645.41015625,2127800000
2017-12-12,28793.880859375,29066.76953125,28745.73046875,28972.740234375,2135700000
2017-12-13,29222.099609375,29276.669921875,28707.599609375,28856.779296875,2574100000
2017-12-14,29166.380859375,29367.509765625,29047.609375,29335.759765625,1959300000
2017-12-15,28848.109375,29017.66015625,28738.83984375,29000.109375,1999800000
2017-12-18,29050.41015625,29143.330078125,28821.189453125,28923.529296875,1637900000
2017-12-19,29253.66015625,29339.109375,29144.169921875,29193.740234375,1633500000
2017-12-20,29234.08984375,29326.51953125,29159.279296875,29199.2890625,1308900000
2017-12-21,29367.060546875,29431.810546875,29145.130859375,29209.640625,1441000000
2017-12-22,29578.009765625,29578.009765625,29413.859375,29505.05078125,1282100000
2017-12-27,29597.66015625,29693.8203125,29516.509765625,29632.970703125,1725800000
2017-12-28,29863.7109375,29873.099609375,29661.060546875,29684.7890625,1339600000
2017-12-29,29919.150390625,29997.9609375,29849.310546875,29914.05078125,1365800000
2018-01-02,30515.310546875,30515.310546875,30028.2890625,30028.2890625,2442300000
2018-01-03,30560.94921875,30724.3203125,30456.759765625,30658.73046875,2309500000
2018-01-04,30736.48046875,30796.9296875,30560.4296875,30691.7109375,2995600000
2018-01-05,30814.640625,30911.009765625,30638.529296875,30893.859375,2263900000
2018-01-08,30899.529296875,30929.150390625,30732.5390625,30895.08984375,2004200000
2018-01-09,31011.41015625,31056.69921875,30852.4296875,30933.509765625,2004900000
2018-01-10,31073.720703125,31267.5703125,30928.580078125,31009.240234375,2595400000
2018-01-11,31120.390625,31133.1796875,30950.0703125,31066.2109375,1794800000
2018-01-12,31412.5390625,31412.5390625,31198.359375,31298.05078125,2327400000
2018-01-15,31338.869140625,31733.1796875,31265.25,31702.560546875,2664100000
2018-01-16,31904.75,31904.75,31423.619140625,31423.619140625,3097100000
2018-01-17,31983.41015625,31983.41015625,31642.26953125,31825.51953125,3999200000
2018-01-18,32121.939453125,32233.810546875,31869.69921875,32148.44921875,3741500000
2018-01-19,32254.890625,32254.890625,31986.0,32142.16015625,2906600000
2018-01-22,32393.41015625,32417.23046875,32046.83984375,32276.9609375,2880200000
2018-01-23,32930.69921875,32930.69921875,32554.23046875,32606.140625,3954800000
2018-01-24,32958.69140625,33018.7109375,32728.509765625,32907.23046875,3897500000
2018-01-25,32654.44921875,32998.05078125,32650.220703125,32979.37890625,3554800000
2018-01-26,33154.12109375,33223.578125,32794.12890625,32836.28125,3892700000
2018-01-29,32966.890625,33484.078125,32897.0390625,33335.48046875,3605100000
2018-01-30,32607.2890625,32976.75,32501.349609375,32751.720703125,3177100000
2018-01-31,32887.26953125,32933.98046875,32330.390625,32435.759765625,3314300000
2018-02-01,32642.08984375,33048.0390625,32642.08984375,32950.30078125,2769100000
2018-02-02,32601.779296875,32778.51171875,32321.419921875,32569.009765625,2571400000
2018-02-05,32245.220703125,32394.869140625,31712.01953125,31715.560546875,3135000000
2018-02-06,30595.419921875,31286.029296875,30577.830078125,31028.6796875,5531300000
2018-02-07,30323.19921875,31472.470703125,30292.150390625,31378.349609375,4620300000
2018-02-08,30451.26953125,30739.109375,30251.3203125,30555.80078125,3145100000
2018-02-09,29507.419921875,29679.2109375,29129.259765625,29679.2109375,5171300000
2018-02-12,29459.630859375,29801.51953125,29459.630859375,29713.080078125,2815500000
2018-02-13,29839.529296875,30169.0,29783.099609375,29850.150390625,2709200000
2018-02-14,30515.599609375,30637.23046875,29968.5390625,30024.470703125,2408700000
2018-02-15,31115.4296875,31145.099609375,30816.650390625,30958.7109375,2070600000
2018-02-20,30873.630859375,31339.689453125,30720.48046875,31165.2890625,2033400000
2018-02-21,31431.890625,31477.849609375,30885.94921875,31050.51953125,1933800000
2018-02-22,30965.6796875,31195.26953125,30930.099609375,31084.44921875,2391300000
2018-02-23,31267.169921875,31386.810546875,31149.3203125,31289.080078125,1667200000
2018-02-26,31498.599609375,31567.4609375,31273.94921875,31528.2890625,2025600000
2018-02-27,31268.66015625,31798.98046875,31141.51953125,31790.849609375,2579100000
2018-02-28,30844.720703125,31061.759765625,30703.900390625,31037.41015625,2407900000
2018-03-01,31044.25,31081.6796875,30453.8203125,30476.990234375,2116300000
2018-03-02,30583.44921875,30670.939453125,30477.94921875,30611.099609375,2955600000
2018-03-05,29886.390625,30679.470703125,29852.419921875,30524.259765625,2279500000
2018-03-06,30510.73046875,30620.060546875,30129.80078125,30380.9609375,2270400000
2018-03-07,30196.919921875,30673.080078125,30117.400390625,30323.76953125,2135300000
2018-03-08,30654.51953125,30724.029296875,30428.609375,30523.6796875,1529400000
2018-03-09,30996.2109375,30996.2109375,30840.80078125,30858.26953125,1470700000
2018-03-12,31594.330078125,31607.580078125,31342.48046875,31536.30078125,2173300000
2018-03-13,31601.44921875,31709.990234375,31461.470703125,31570.19921875,2112000000
2018-03-14,31435.009765625,31453.48046875,31141.849609375,31321.7890625,1707600000
2018-03-15,31541.099609375,31583.380859375,31121.66015625,31181.150390625,1496800000
2018-03-16,31501.970703125,31564.779296875,31337.44921875,31363.029296875,2345500000
2018-03-19,31513.759765625,31656.30078125,31244.619140625,31370.470703125,1440800000
2018-03-20,31549.9296875,31576.05078125,31183.400390625,31315.419921875,1746900000
2018-03-21,31414.51953125,31978.140625,31381.5390625,31811.98046875,2309100000
2018-03-22,31071.05078125,31686.669921875,31018.439453125,31575.9296875,2103500000
2018-03-23,30309.2890625,30320.310546875,29930.23046875,29930.23046875,3522400000
2018-03-26,30548.76953125,30548.76953125,29995.16015625,30267.0703125,2317300000
2018-03-27,30790.830078125,30985.75,30738.759765625,30985.75,2049900000
2018-03-28,30022.529296875,30637.2109375,30022.529296875,30510.380859375,2209000000
2018-03-29,30093.380859375,30252.94921875,29819.630859375,30154.1796875,2167300000
2018-04-03,30180.099609375,30269.279296875,29755.359375,29927.880859375,1908600000
2018-04-04,29518.689453125,30329.080078125,29518.689453125,30244.220703125,1816100000
2018-04-06,29844.939453125,29980.560546875,29608.330078125,29750.240234375,1698300000
2018-04-09,30229.580078125,30514.80078125,29909.369140625,30104.3203125,1841300000
2018-04-10,30728.740234375,30806.859375,30163.08984375,30205.08984375,2270300000
2018-04-11,30897.7109375,31021.119140625,30723.0703125,30761.23046875,2291900000
2018-04-12,30831.279296875,31094.109375,30637.140625,31094.109375,1754500000
2018-04-13,30808.380859375,31076.759765625,30707.76953125,31076.759765625,1406300000
2018-04-16,30315.58984375,30849.720703125,30190.75,30849.720703125,1827800000
2018-04-17,30062.75,30477.7890625,30012.69921875,30354.890625,1916900000
2018-04-18,30284.25,30487.169921875,29979.400390625,30469.94921875,2001700000
2018-04-19,30708.439453125,30761.470703125,30451.0,30532.94921875,2221700000
2018-04-20,30418.330078125,30848.470703125,30355.7890625,30647.939453125,1661300000
2018-04-23,30254.400390625,30481.859375,30184.44921875,30327.029296875,1516700000
2018-04-24,30636.240234375,30665.099609375,30335.2890625,30353.830078125,1741300000
2018-04-25,30328.150390625,30507.189453125,30244.16015625,30486.859375,1674500000
2018-04-26,30007.6796875,30463.419921875,29871.19921875,30378.150390625,1765500000
2018-04-27,30280.669921875,30336.0,30019.119140625,30300.830078125,1610900000
2018-04-30,30808.44921875,30853.130859375,30483.91015625,30530.400390625,1923300000
2018-05-02,30723.880859375,30824.76953125,30570.810546875,30782.2109375,1643100000
2018-05-03,30313.369140625,30432.0703125,30118.650390625,30405.48046875,1736300000
2018-05-04,29926.5,30341.4609375,29859.30078125,30316.98046875,1754800000
2018-05-07,29994.259765625,30138.330078125,29791.869140625,30102.060546875,1441400000
2018-05-08,30402.810546875,30444.220703125,30123.76953125,30123.76953125,1623600000
2018-05-09,30536.140625,30568.759765625,30346.619140625,30452.16015625,1360700000
2018-05-10,30809.220703125,30851.30078125,30712.9296875,30716.970703125,1534600000
2018-05-11,31122.060546875,31277.390625,31032.439453125,31151.80078125,1627500000
2018-05-14,31541.080078125,31592.560546875,31423.5703125,31498.359375,1794400000
2018-05-15,31152.029296875,31573.1796875,31152.029296875,31573.1796875,1566900000
2018-05-16,31110.19921875,31218.080078125,30818.779296875,31014.720703125,1348000000
2018-05-17,30942.150390625,31416.7109375,30942.150390625,31416.7109375,1499900000
2018-05-18,31047.91015625,31148.060546875,30904.6796875,31033.970703125,1722100000
2018-05-21,31234.349609375,31464.099609375,31232.7890625,31232.7890625,1599600000
2018-05-23,30665.640625,31191.869140625,30665.640625,31191.869140625,2434000000
2018-05-24,30760.41015625,30788.970703125,30589.380859375,30718.66015625,1579100000
2018-05-25,30588.0390625,30736.970703125,30525.740234375,30664.26953125,1677500000
2018-05-28,30792.259765625,30839.30078125,30530.470703125,30759.83984375,1736200000
2018-05-29,30484.580078125,30713.3203125,30454.1796875,30647.259765625,1658600000
2018-05-30,30056.7890625,30241.23046875,29964.33984375,30109.369140625,2407800000
2018-05-31,30468.560546875,30533.580078125,30148.4296875,30274.1796875,4110000000
2018-06-01,30492.91015625,30581.119140625,30363.490234375,30548.779296875,2778500000
2018-06-04,30997.98046875,31012.919921875,30743.1796875,30836.76953125,1836600000
2018-06-05,31093.44921875,31188.9296875,30896.109375,31009.470703125,1722000000
2018-06-06,31259.099609375,31332.419921875,31161.369140625,31162.01953125,1465400000
2018-06-07,31512.630859375,31521.130859375,31369.279296875,31464.630859375,1938000000
2018-06-08,30958.2109375,31435.259765625,30874.099609375,31435.259765625,1721300000
2018-06-11,31063.69921875,31134.029296875,30898.5703125,31016.51953125,1323300000
2018-06-12,31103.060546875,31242.859375,30944.970703125,31029.849609375,1379000000
2018-06-13,30725.150390625,31023.73046875,30688.259765625,30990.369140625,1630900000
2018-06-14,30440.169921875,30777.9609375,30349.9609375,30684.0703125,2128400000
2018-06-15,30309.490234375,30519.2890625,30259.109375,30411.0703125,2336500000
2018-06-19,29468.150390625,30012.0390625,29332.279296875,29999.009765625,3563900000
2018-06-20,29696.169921875,29944.30078125,29406.19921875,29478.4609375,2235000000
2018-06-21,29296.05078125,29882.26953125,29285.7109375,29764.05078125,2026700000
2018-06-22,29338.69921875,29436.83984375,29089.390625,29215.5390625,2153400000
2018-06-25,28961.390625,29403.359375,28895.400390625,29326.119140625,2300800000
2018-06-26,28881.400390625,29034.23046875,28505.08984375,28881.1796875,2528400000
2018-06-27,28356.259765625,28988.830078125,28342.8203125,28957.640625,2572200000
2018-06-28,28497.3203125,28567.2890625,28169.099609375,28368.009765625,2569400000
2018-06-29,28955.109375,28962.2890625,28463.849609375,28463.849609375,2390100000
2018-07-03,28545.5703125,28617.0,27990.44921875,28617.0,3283200000
2018-07-04,28241.669921875,28642.33984375,28141.279296875,28546.3203125,2102200000
2018-07-05,28182.08984375,28320.900390625,27830.75,28101.849609375,1879600000
2018-07-06,28315.619140625,28554.2109375,27925.330078125,28254.369140625,2018300000
2018-07-09,28688.5,28821.5390625,28518.51953125,28606.16015625,1877900000
2018-07-10,28682.25,28981.9296875,28682.25,28900.7109375,1667600000
2018-07-11,28311.689453125,28365.720703125,28013.720703125,28013.720703125,1871200000
2018-07-12,28480.830078125,28614.529296875,28217.310546875,28260.08984375,1850900000
2018-07-13,28525.439453125,28715.359375,28500.509765625,28689.1796875,1449800000
2018-07-16,28539.66015625,28699.2109375,28327.0,28580.9609375,1239600000
2018-07-17,28181.6796875,28460.869140625,28137.94921875,28451.5,1700700000
2018-07-18,28117.419921875,28386.380859375,28045.470703125,28352.109375,1507600000
2018-07-19,28010.859375,28329.98046875,27998.359375,28251.16015625,1495100000
2018-07-20,28224.48046875,28294.740234375,27745.849609375,28054.759765625,2439700000
2018-07-23,28256.119140625,28391.580078125,28091.060546875,28298.609375,1893600000
2018-07-24,28662.5703125,28718.0,28282.30078125,28282.30078125,2416400000
2018-07-25,28920.900390625,28964.7890625,28764.349609375,28906.970703125,1632400000
2018-07-26,28781.140625,29083.400390625,28625.080078125,29083.400390625,1418100000
2018-07-27,28804.279296875,28816.689453125,28572.7890625,28734.73046875,1206000000
2018-07-30,28733.130859375,28839.240234375,28539.560546875,28631.05078125,1231300000
2018-07-31,28583.009765625,28682.310546875,28538.029296875,28663.140625,1464600000
2018-08-01,28340.740234375,28772.80078125,28219.970703125,28756.720703125,1516100000
2018-08-02,27714.560546875,28218.279296875,27578.08984375,28159.009765625,1989200000
2018-08-03,27676.3203125,27786.150390625,27604.560546875,27751.599609375,1608500000
2018-08-06,27819.560546875,28074.529296875,27730.419921875,27885.509765625,1445800000
2018-08-07,28248.880859375,28266.6796875,27843.16015625,27889.439453125,1553900000
2018-08-08,28359.140625,28473.48046875,28224.4609375,28473.48046875,1611700000
2018-08-09,28607.30078125,28728.169921875,28192.810546875,28260.5,1448200000
2018-08-10,28366.619140625,28665.900390625,28296.990234375,28614.73046875,1284500000
2018-08-13,27936.5703125,28085.169921875,27823.2109375,27956.779296875,1484400000
2018-08-14,27752.9296875,27946.55078125,27522.8203125,27938.3203125,1490400000
2018-08-15,27323.58984375,27727.26953125,27249.080078125,27724.720703125,1913700000
2018-08-16,27100.060546875,27405.25,26871.109375,26871.109375,2138200000
2018-08-17,27213.41015625,27450.83984375,27101.099609375,27388.5703125,1557800000
2018-08-20,27598.01953125,27609.80078125,27209.220703125,27273.779296875,1660800000
2018-08-21,27752.7890625,27771.30078125,27526.30078125,27670.5390625,1699500000
2018-08-22,27927.580078125,27954.51953125,27579.80078125,27836.6796875,1784500000
2018-08-23,27790.4609375,28051.650390625,27659.2109375,28005.330078125,1462600000
2018-08-24,27671.869140625,27830.91015625,27532.060546875,27565.98046875,1492200000
2018-08-27,28271.26953125,28289.060546875,27956.0390625,28016.66015625,2133500000
2018-08-28,28351.619140625,28579.640625,28234.529296875,28530.890625,1651300000
2018-08-29,28416.439453125,28485.830078125,28272.130859375,28362.83984375,1365800000
2018-08-30,28164.05078125,28533.9296875,28121.400390625,28533.9296875,1292200000
2018-08-31,27888.55078125,27962.029296875,27720.3203125,27798.2109375,1923300000
2018-09-03,27712.5390625,27822.189453125,27577.0390625,27809.44921875,1396900000
2018-09-04,27973.33984375,27984.890625,27563.7890625,27619.1796875,1102300000
2018-09-05,27243.849609375,27861.990234375,27208.33984375,27789.01953125,1913600000
2018-09-06,26974.8203125,27268.390625,26818.8203125,27069.2109375,2172100000
2018-09-07,26973.470703125,27196.5703125,26669.580078125,26895.869140625,2859900000
2018-09-10,26613.419921875,26926.630859375,26453.2890625,26922.26953125,2046000000
2018-09-11,26422.55078125,26690.650390625,26394.869140625,26611.9296875,1688200000
2018-09-12,26345.0390625,26468.91015625,26219.560546875,26462.8203125,2255900000
2018-09-13,27014.490234375,27014.490234375,26648.76953125,26798.390625,2336700000
2018-09-14,27286.41015625,27340.01953125,27027.44921875,27229.7890625,1707200000
2018-09-17,26932.849609375,27037.48046875,26763.2109375,27029.91015625,1262100000
2018-09-18,27084.66015625,27156.55078125,26648.990234375,26846.330078125,1810300000
2018-09-19,27407.369140625,27488.349609375,27085.7890625,27170.01953125,1874200000
2018-09-20,27477.669921875,27628.189453125,27327.23046875,27605.720703125,1399800000
2018-09-21,27953.580078125,27965.9609375,27536.26953125,27712.349609375,2777200000
2018-09-24,27499.390625,27783.849609375,27425.009765625,27783.849609375,1511100000
2018-09-26,27816.869140625,28031.810546875,27589.369140625,27606.810546875,2338800000
2018-09-27,27715.669921875,27928.2890625,27638.5390625,27912.509765625,1440500000
2018-09-28,27788.51953125,27927.94921875,27672.830078125,27879.060546875,1636500000
2018-10-02,27126.380859375,27716.16015625,27073.080078125,27716.16015625,2081300000
2018-10-03,27091.259765625,27270.16015625,26840.19921875,26840.19921875,1316700000
2018-10-04,26623.869140625,27029.400390625,26551.439453125,27029.400390625,1903300000
2018-10-05,26572.5703125,26639.640625,26373.4609375,26503.75,1684100000
2018-10-08,26202.5703125,26717.599609375,26187.830078125,26717.599609375,2296500000
2018-10-09,26172.91015625,26366.599609375,26067.509765625,26194.169921875,1744900000
2018-10-10,26193.0703125,26499.83984375,26193.0703125,26281.279296875,1719100000
2018-10-11,25266.369140625,25437.849609375,25125.220703125,25392.900390625,3090400000
2018-10-12,25801.490234375,25835.759765625,25286.859375,25401.41015625,2099300000
2018-10-15,25445.060546875,25683.58984375,25399.5390625,25683.58984375,1614900000
2018-10-16,25462.259765625,25712.130859375,25266.5390625,25586.16015625,1467300000
2018-10-18,25454.55078125,25674.66015625,25261.720703125,25674.66015625,1764700000
2018-10-19,25561.400390625,25743.44921875,25090.30078125,25172.029296875,2037900000
2018-10-22,26153.150390625,26234.859375,25668.330078125,25668.330078125,2222800000
2018-10-23,25346.55078125,26015.490234375,25315.759765625,26015.490234375,1772900000
2018-10-24,25249.779296875,25653.359375,25194.2890625,25401.169921875,1962800000
2018-10-25,24994.4609375,24994.4609375,24653.7890625,24766.720703125,2288600000
2018-10-26,24717.630859375,25062.19921875,24589.0390625,25031.490234375,1688400000
2018-10-29,24812.0390625,24955.7890625,24594.740234375,24955.7890625,2001000000
2018-10-30,24585.529296875,24939.1796875,24540.630859375,24765.119140625,2100400000
2018-10-31,24979.689453125,24979.689453125,24700.109375,24752.830078125,2363100000
2018-11-01,25416.0,25535.119140625,25190.900390625,25228.75,2177000000
2018-11-02,26486.349609375,26486.349609375,25909.7109375,25980.439453125,3519000000
2018-11-05,25934.390625,26146.810546875,25747.51953125,26050.33984375,1626700000
2018-11-06,26120.9609375,26159.830078125,25826.689453125,26062.240234375,1562900000
2018-11-07,26147.689453125,26530.869140625,25920.720703125,26125.08984375,1731300000
2018-11-08,26227.720703125,26491.26953125,26141.25,26491.26953125,1654600000
2018-11-09,25601.919921875,25925.08984375,25475.3203125,25925.08984375,1839800000
2018-11-12,25633.1796875,25765.9609375,25505.330078125,25576.279296875,1171200000
2018-11-13,25792.869140625,25792.869140625,25092.30078125,25092.30078125,1690000000
2018-11-14,25654.4296875,25874.359375,25489.859375,25874.359375,1431700000
2018-11-15,26103.33984375,26127.140625,25611.720703125,25862.1796875,1534500000
2018-11-16,26183.529296875,26197.310546875,25850.0390625,26041.560546875,1330000000
2018-11-19,26372.0,26397.390625,26146.390625,26278.869140625,1320000000
2018-11-20,25840.33984375,26132.2890625,25776.220703125,26043.509765625,1205800000
2018-11-21,25971.470703125,25998.279296875,25494.509765625,25496.849609375,1397400000
2018-11-22,26019.41015625,26139.390625,25873.380859375,26139.390625,1011000000
2018-11-23,25927.6796875,25983.25,25807.259765625,25950.0703125,877100000
2018-11-26,26376.1796875,26413.759765625,26031.900390625,26099.349609375,1612000000
2018-11-27,26331.9609375,26417.83984375,26158.970703125,26345.369140625,1394400000
2018-11-28,26682.560546875,26705.30078125,26332.66015625,26406.6796875,1415300000
2018-11-29,26451.029296875,26923.330078125,26399.810546875,26904.2109375,1469600000
2018-11-30,26506.75,26683.25,26396.619140625,26506.08984375,2000800000
2018-12-03,27182.0390625,27259.4296875,27006.830078125,27185.66015625,2549700000
2018-12-04,27260.439453125,27260.439453125,26984.7109375,27119.189453125,1880500000
2018-12-05,26819.6796875,26914.869140625,26745.689453125,26745.689453125,1330900000
2018-12-06,26156.380859375,26381.119140625,26016.08984375,26349.419921875,2123200000
2018-12-07,26063.759765625,26280.66015625,26055.779296875,26249.810546875,2727000000
2018-12-10,25752.380859375,25845.33984375,25570.890625,25794.94921875,1544300000
2018-12-11,25771.669921875,25861.73046875,25623.400390625,25623.400390625,1190900000
2018-12-12,26186.7109375,26238.73046875,26013.359375,26054.009765625,1429700000
2018-12-13,26524.349609375,26581.9296875,26314.76953125,26417.890625,1747200000
2018-12-14,26094.7890625,26219.0,26061.470703125,26219.0,1344400000
2018-12-17,26087.98046875,26186.30078125,26002.30078125,26178.0390625,1036900000
2018-12-18,25814.25,26152.880859375,25713.5,25903.98046875,1449400000
2018-12-19,25865.390625,25925.990234375,25784.08984375,25860.6796875,1430200000
2018-12-20,25623.529296875,25859.8203125,25416.880859375,25723.529296875,1717900000
2018-12-21,25753.419921875,25805.609375,25313.75,25512.30078125,1935300000
2018-12-24,25651.380859375,25651.380859375,25421.4296875,25515.400390625,1074100000
2018-12-27,25478.880859375,25920.630859375,25446.80078125,25818.810546875,1313100000
2018-12-28,25504.19921875,25600.25,25416.359375,25502.33984375,1224900000
2018-12-31,25845.69921875,25916.23046875,25682.66015625,25732.51953125,826500000
2019-01-02,25130.349609375,25824.439453125,25055.26953125,25824.439453125,1666300000
2019-01-03,25064.359375,25262.2109375,24896.869140625,25077.6796875,1481300000
2019-01-04,25626.029296875,25626.029296875,24924.73046875,24946.119140625,1708600000
2019-01-07,25835.69921875,26043.640625,25753.4609375,26015.83984375,1447100000
2019-01-08,25875.44921875,25960.890625,25688.5,25852.5,1578200000
2019-01-09,26462.3203125,26597.0703125,26192.650390625,26237.2890625,2680900000
2019-01-10,26521.4296875,26588.2109375,26212.33984375,26391.779296875,1939000000
2019-01-11,26667.26953125,26692.01953125,26494.859375,26692.01953125,1799400000
2019-01-14,26298.330078125,26575.330078125,26195.779296875,26559.6796875,1426000000
2019-01-15,26830.2890625,26838.55078125,26427.44921875,26518.619140625,1822900000
2019-01-16,26902.099609375,26903.779296875,26567.51953125,26702.9296875,1714900000
2019-01-17,26755.630859375,27012.189453125,26703.310546875,26953.2109375,1860500000
2019-01-18,27090.810546875,27116.650390625,26915.080078125,26993.439453125,1692700000
2019-01-21,27196.5390625,27323.609375,27084.30078125,27134.26953125,1640000000
2019-01-22,27005.44921875,27223.69921875,26854.66015625,27189.400390625,1578400000
2019-01-23,27008.19921875,27131.220703125,26879.91015625,26879.91015625,1382000000
2019-01-24,27120.98046875,27120.98046875,26889.7890625,27075.369140625,1323700000
2019-01-25,27569.189453125,27569.189453125,27217.75,27282.880859375,2265000000
2019-01-28,27576.9609375,27790.220703125,27462.369140625,27695.810546875,1705100000
2019-01-29,27531.6796875,27575.369140625,27328.169921875,27397.5390625,1821800000
2019-01-30,27642.849609375,27642.849609375,27369.75,27571.41015625,1821900000
2019-01-31,27942.470703125,28010.900390625,27773.98046875,27842.05078125,2225300000
2019-02-01,27930.740234375,28193.279296875,27802.5,28193.279296875,1669700000
2019-02-04,27990.2109375,28005.150390625,27847.4296875,27985.419921875,808100000
2019-02-08,27946.3203125,28008.8203125,27534.19921875,27708.130859375,1527700000
2019-02-11,28143.83984375,28143.83984375,27847.849609375,27927.44921875,1384100000
2019-02-12,28171.330078125,28219.58984375,27983.48046875,28093.310546875,1492500000
2019-02-13,28497.58984375,28533.359375,28160.4609375,28184.869140625,1930800000
2019-02-14,28432.05078125,28476.650390625,28275.1796875,28396.400390625,1433700000
2019-02-15,27900.83984375,28256.689453125,27845.869140625,28241.439453125,1781500000
2019-02-18,28347.009765625,28412.080078125,28186.75,28186.75,1549900000
2019-02-19,28228.130859375,28488.970703125,28208.869140625,28440.490234375,1653100000
2019-02-20,28514.05078125,28599.76953125,28357.30078125,28404.6796875,1928700000
2019-02-21,28629.919921875,28759.349609375,28364.849609375,28450.0,1814500000
2019-02-22,28816.30078125,28816.30078125,28430.19921875,28478.9609375,1706500000
2019-02-25,28959.30078125,29009.98046875,28763.4609375,28975.51953125,3518000000
2019-02-26,28772.060546875,28971.23046875,28700.009765625,28971.23046875,2758200000
2019-02-27,28757.439453125,29014.189453125,28701.470703125,28833.16015625,2378400000
2019-02-28,28633.1796875,28917.490234375,28571.130859375,28719.7109375,2086700000
2019-03-01,28812.169921875,28860.19921875,28663.7109375,28716.599609375,1927000000
2019-03-04,28959.58984375,29241.80078125,28760.669921875,28855.109375,2682900000
2019-03-05,28961.599609375,29025.7890625,28734.810546875,28823.16015625,1951600000
2019-03-06,29037.599609375,29122.810546875,28938.390625,29003.25,1794500000
2019-03-07,28779.44921875,29007.0703125,28772.44921875,28965.419921875,1692000000
2019-03-08,28228.419921875,28533.759765625,28201.08984375,28409.140625,2999000000
2019-03-11,28503.30078125,28512.26953125,28240.779296875,28265.849609375,1525500000
2019-03-12,28920.869140625,28941.08984375,28734.08984375,28760.26953125,1918000000
2019-03-13,28807.44921875,28924.279296875,28690.369140625,28924.279296875,1183100000
2019-03-14,28851.390625,28932.470703125,28696.310546875,28891.060546875,1390200000
2019-03-15,29012.259765625,29204.73046875,28828.259765625,28843.859375,1974600000
2019-03-18,29409.009765625,29409.009765625,29034.130859375,29112.439453125,1887800000
